Logo,Title,Location,Company,Description,ApplyLink,Job_type
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,CDL-A Specialized Goods Truck Driver Jobs - OTR,"Oceanside, CA",United Van Lines,"United Van Lines has local, regional or OTR truck driver job opportunities for CDL-A truck drivers open now! Boost your truck driving business with United Van Lines! United Van Lines has immediate CD ...",https://www.ziprecruiter.com/jobs/prologistix-557b0635/shipping-92590-77149dc3?lvk=62zZ85STR5YK8FWN_9Jfqg.--LnL6oHvxk,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/4dcc3000.jpeg=s64x64,Customer Service Retention Specialist,"San Diego, CA",Sedona Staffing San Diego,Call Center - Customer Care Retention in Rancho Bernardo CA Long Term potential Temp to Hire Order # 197736 This position will include: Taking incoming calls and assessing issues and problem solving ...,"http://www.topusajobs.com/cgi/search.cgi?action=detsearch&item=JT1CAa5qnaDUq&f=ziprecruiter&bxy=x37y54&lxy=x3y13&ct=driver,truckdriver&Title=cdl%20a%20drivers%20car%20haul%20to%20hour%20all%20hometime",Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/362e26e6.png=s64x64,Shipping and Receiving Associate/Warehouse,"Vista, CA",PrideStaff,"PrideStaff is NOW hiring Shipping/Receiving/ Warehouse Associates for a growing Manufacturing company in Vista, CA. We are looking for a Highly Energetic Shipping/Receiving Warehouse Associates to ...",https://www.ziprecruiter.com/jobs/ajilon-17e5bb67/customer-service-representative-5cc8ce3a?lvk=bTzZRlve7AZN9CnNwsYfuw.--Lne9CK3VB,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/be8e4629.jpeg=s64x64,Corporate Customer Service Opportunity - Medical Devices,"Temecula, CA",Advanced Resources,"Client: Disclosed on Phone Call with me Duration: Initially approx. 12 month Job #: 5847 Level: Entry to 1-2 year experience ideally Target Rate: 13/hour on a W2 Eligibility: W2 Only, No C2C Local ...",https://dsp.prng.co/rs4mnXb?clickid=a0749cb6-027c-4e29-8201-f05bb2ebb877,Contractor
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/a1097c21.png=s64x64,Sales Support Specialist - 12199,"Escondido, CA",TalentZok,"Sales Support Specialist - TalentZok OVERVIEW Are you looking for a new career opportunity with an exciting company?! Then we have got the right team for you! In this role, you are responsible for ...",https://www.ziprecruiter.com/jobs/express-employment-professionals-van-allen-way-ca-d6312465/food-packaging-empaque-de-comida-all-shifts-available-13-50-15-50-c986c7ce?lvk=GeZcEDf5I-6jLgD9Rbpd_Q.--LnjyQtQPF,Contractor
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/8485ae51.jpeg=s64x64,Outside Sales Professional,"Escondido, CA",Terminix,"For more than 85 years, Terminix has built a reputation as one of the nations leading providers of termite and pest control services, safeguarding over 3 million homes and businesses against all ...",https://click.appcast.io/track/5j7xl8w?cs=h8c&jg=2mx4&bid=ubUnnIfdRsq5krX1vsvoZQ==&cid=77a03ea5-88f0-48a4-aef2-a604ae5bf305,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/16ad3eee.jpeg=s64x64,Care Coordinator- IMMEDIATE OPENINGS in Kearny Mesa (San Diego).,"San Diego, CA",CSL Staffing,"Immediate Opening- Apply today. Do you have great people skills, highly motivated, enjoy working and helping patients? If so, please apply. This is working with a rapidly growing healthcare company",https://click.appcast.io/track/5ych5xt?cs=hrk&jg=344v&bid=Vj1RoCSpN2lX4uCyPxSDCQ==&cid=5d5a0415-14e8-4cfd-805a-02873f305576,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Customer Service Representative (Healthcare Experience a plus!),"Murrieta, California",Manpower,"Job Title: Customer Service Representative / Client Services Specialist Location: San Diego, CA 92111 Schedule: Full Time, M-F 8:30am - 5pm or 8am - 4pm Duration: Temporary, 6 Months Pay: $ $17 per ...",https://click.appcast.io/track/5wpuaf8?cs=1w&jg=2vu2&bid=4uL3Mqbnb3wOHQb9DD7Rng==&cid=400ddb09-2061-44a5-a7f1-01fc0548bc30,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Customer Service Representative,"San Diego, CA",Big B's Plumbing,"Who we are You're the best and you want to join a team that appreciates you, where you can create your own opportunities. We keep on growing because we only hire the best, and our customers love us ...",https://www.ziprecruiter.com/ojob/ee0fe279ae6d8ed74b985582f67e3fd9?lvk=iwqXSOw1RG128sZo9fXTfA.--LnKeSh3NF,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Customer Service Representative | Escalations Specialist,"Vista, CA",Ultimate Staffing,"The Customer Service Specialist acts as a liaison between customers and the company. Responsibilities: This role will be responsible for gathering information, researching, communicating, and ...",https://www.ziprecruiter.com/ojob/b5d0e7902c9e64ce8f915e367f79bcd2?lvk=nS94SWQROStgW6DfEVqx1A.--Lno-dGTf7,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,"Sr. Director, Customer Care","Vista, CA",DJO,: The Customer Care Leader will be a key member of the Bracing & Supports and Recovery Sciences Leadership teams within DJO Global with additional leadership support for international businesses in ...,https://www.ziprecruiter.com/jobs/rnnetwork-4154f019/rn-pcu-stepdown-travel-nursing-opportunity-available-in-escondido-ca-c814e340?lvk=x9NrUkov6VCtJkgVf1e_Jg.--Lnsiu8ffc,
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,"Truck Driver - Quality Home Time - Average $1,400/Week","Santa Ana, CA","Ryder - Fontana, CA","Ryder is Hiring Class A Support Drivers Quality Home Time - Average $1,400 per Week Ryder is a commercial transportation, logistics, and supply chain management solutions company in business for over ...",https://www.ziprecruiter.com/ojob/28afff2272259793166658507dfc89f0?lvk=8zQhq-OUCh8eOGWQb4XcqQ.--LmhVkC4Og,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/1915a8b6.jpeg=s64x64,FUN ENERGETIC people wanted - customer service - immediate hire!!,"Vista, CA",Lear Solutions INC,"Do you love making a difference, but also want a dynamic and fun career? Look no further! Lear Marketing is the leading direct marketing and promotions company in Santa Ana. Due to our recent ...",https://www.ziprecruiter.com/jobs/spotlink-3995d65a/support-specialist-jr-systems-administrator-7b310309?lvk=D9U6t7GPFoZPGeOLhPbdPQ.--Lmv5xYWqZ,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,CDS Part Time Product Demonstrator,"Escondido, CA",Advantage Solutions,"CDS Part Time Product Demonstrator Are you outgoing and enthusiastic about interacting with people? If promoting the best brands to today's shoppers sounds appealing, then Club Demonstration Services ...",https://click.appcast.io/track/5zllvg5?cs=cuz&jg=337n&bid=Vj1RoCSpN2lX4uCyPxSDCQ==&cid=b379b920-6bf0-4233-b284-4fe53bf2fcfd,Part-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,(CSR) Full Time Customer Service Representative - Essential Services!,"Vista, CA",Aspire,Aspire is an outsourced marketing agency looking for a full-time Entry Level Customer Service Representative to join our San Diego office on a permanent basis. You will work with our Marketing ...,https://www.ziprecruiter.com/ojob/5d79e26974ddecf6daf7a18f720696b8?lvk=fBfa5s1X1zZsP6AhVbMo2A.--LndrpwUm-,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/33982e36.jpeg=s64x64,Truck Driver OTR,"Vista, CA",Hermes NVC Inc,"* HIRING OTR DRIVERS Team and Solo * Terminal Located in Chicago, IL CDL drivers are you ready to work hard and play harder? Are you a truck driver who has been experiencing low rates and miles",https://www.ziprecruiter.com/jobs/strategic-staffing-inc-5f6eb9fa/sales-assistant-19a8fe74?lvk=uIKR6MQFawjSpMwCjnqaAQ.--LmmgIi0hZ,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/a1097c21.png=s64x64,Admin Support Coordinator - 12246,"Vista, CA",TalentZok,"WMS Support Coordinator - TalentZok OVERVIEW Are you looking for a new career opportunity with an exciting company?! Then we've got the right team for you! In this role, you're responsible for the ...",https://api.l5srv.net/job_search/api/direct/get_job.srv?CID=4554&job_id=5331bfef9600f9c60e9a1e216f8fe9bf&t=Client+Service+Coordinator+-+000144&c=Banfield+Pet+Hospital&l=Encinitas%2C+CA+92024&AID=1&CMP=1001&p=MjE%3D&repl=y&CHID=,Contractor
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Call Center Appointment Scheduler,"Carlsbad, CA",Medical Professionals,Would you like to a chance to get your foot in the door with one of the best places to work? This healthcare group is nationally-recognized for its quality of services. We are looking for friendly ...,https://www.ziprecruiter.com/jobs/south-coast-medspa-6c7e499f/clinical-assistant-sales-assistant-for-medspa-2ce1c17d?lvk=R3j9K7A34RpxGBS6mHm3Og.--LntD07Fzc,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,2- Vista - Universal Services Representative II,"Murrieta, CA",Mission Federal Credit Union,"At Mission Federal Credit Union, we're all about people, not profit. When we say,""Your success is our bottom line,""that refers to how we treat our employees as well as our members. Job Title",https://www.ziprecruiter.com/jobs/suna-solutions-b612dacd/office-administrator-fa9818e2?lvk=L6K-_HPY8fP38NjinHfLGQ.--LnidUbdH3,Part-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,OTR Solo CDL Drivers,"Vista, CA",Pacific Logistics Corp,: Great Opportunities for Southern CA based Solo CDL drivers for OTR positions Call (855) 348-4671 and ask for our recruiter! Generous Pay and Benefits package for Southern CA based Solo drivers Solo ...,https://www.ziprecruiter.com/ojob/b6bd33cc8ae051ec43c37fb0ff624662?lvk=1Jqsk-l5Ei51R-iad6WlZA.--LnSpFj_4Z,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Dealership Mechanic,"Carlsbad, CA",CarMax,"4001 - Murrieta Auction - 25560 Madison Ave, Murrieta, California, 92563 CarMax, the way your career should be! Tune up your skills in vehicle repair and build a great career If you want to learn how ...",https://www.ziprecruiter.com/ojob/ec7ee8fead92bedbfd033ae6ca4eeacd?lvk=qRwHMH7GQDSFmZa_2_T0mA.--LnARjt9xV,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Member Service Representative I (Teller),"Escondido, CA",San Diego County Credit Union,Position Summary: Responsible for transacting business efficiently and accurately on member accounts. Participates in the promotion of the Credit Union products and services to existing and potential ...,https://www.ziprecruiter.com/jobs/staffmark-b57698eb/class-a-otr-dedicated-driver-3fcfe2ab?lvk=FuYg8kQ-nJzNb_qipIg5Eg.--LmpKoCBbo,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Security Officer in Carlsbad,"Carlsbad, CA",Allied Universal,"At Allied Universal® our Security Professionals assist clients, and the public at large, by providing essential jobs that keep our communities safe and secure. During this time, we need your help ...",https://www.ziprecruiter.com/jobs/lexus-escondido-11561eaa/bdc-service-call-center-109e2bd6?lvk=0wnqeI7k7G-GmLOEAdsZrw.--Lnt6QZR1Z,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Customer Service Representative,"Carlsbad, CA",Toolshed Equipment Rental,This position requires a working knowledge of our rental equipment so as to identify our customers needs. A positive and enthusiastic attitude is required when greeting our customers in person and on ...,https://www.ziprecruiter.com/jobs/safe-haven-security-0e51c030/career-sales-door-to-door-adt-security-9814eee0?lvk=IDDJSDs7QqVD1efF-8pjaQ.--LnlsLk8LF,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Customer Service Representative,"Oceanside, CA",Consumer Goods Company,"National Covers is an on-line manufacturing and seller of recreational covers. These include covers for Boats, Recreational Vehicles, Golf and Patio. The position is an Inside Sales / Customer ...",https://www.ziprecruiter.com/ojob/5593ef7cbca724e99da0592330457072?lvk=qOeGejXAruFTMuuLwcorCw.--LnnRypuG3,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/df2f68b6.jpeg=s64x64,Account Coordinator - Weekends Off!,"San Diego, CA",Advanced Diabetes Supply,"Primary Responsibilities, Expected Professional Competencies-- * Following any/all policies and guidelines the Libre Market Access Coordinator independently develops ways to reach new and existing ...",https://www.ziprecruiter.com/ojob/c0cdf7252af041590940813e8ca82a97?lvk=VVxu8Kcxue7rZsQQXQPVNg.--LnqNqPWQN,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Insurance Sales Agent,"San Diego, CA",Aflac,"Insurance Agent Aflac isn't a conventional opportunity We're an unconventional company looking for unconventional people. If you're outgoing, entrepreneurial, and motivated, it might be time to ...",https://www.ziprecruiter.com/ojob/15fe791d479fa1b3c98228278ff68f58?lvk=0ld2vpZMH2GI7f7fNafknw.--LnPelUkPV,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Order Management Coordinator,"Valley Center, CA",CorTech LLC,"Title: Order Management Coordinator Job Type: Contract Pay-rate: $23/hr Contract Length: 3-months, may go longer if business needs permit On-site position: Monday-Friday, 730am-4pm Description: This ...",https://www.ziprecruiter.com/jobs/carlsbad-bicycle-company-afc2dec1/admin-secretary-950cc044?lvk=uY0hA-3yT-uscSJxFy4DIQ.--LnfryWvkw,Contractor
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/362e26e6.png=s64x64,Customer Care Agent (Retention),"Vista, CA",PrideStaff,"Customer Care Agent (Retention) Our client, based in Rancho Bernardo, is looking for an additional Customer Care (Retention) Agent due to further growth. This is a great opportunity for someone who ...",https://www.ziprecruiter.com/jobs/infinity-energy-inc-12ca2895/sales-representative-50-000-plus-and-ramp-up-bonus-cd142a6c?lvk=CbQhH-J6CInUi9hBBccnog.--Lmi78Rld-,Full-Time
